id,remote_id,employee_payroll_run,amount,type,remote_was_deleted
8cfa0064-e51b-45e1-afec-de3fb01d1977,60116712,d7d4f172-c018-4db3-8cb9-d08f12b25322,4894,OVERTIME,FALSE
a204c985-7773-4817-8e24-67fc41146321,21658762,8790b00f-e440-482a-b7fc-a3fb95c0d760,9664,OVERTIME,FALSE
1cfaadfe-54c8-44a6-9ffb-a2e24b138c02,25392626,3888d17b-094f-4fbe-b6e2-72de31e25b88,5586,REIMBURSEMENT,TRUE
7c75b98b-b15c-4c0a-ab16-1bd0fa9e3e92,92836448,3888d17b-094f-4fbe-b6e2-72de31e25b88,9330,SALARY,TRUE
5222eea2-b421-4379-abca-48e8fa04c467,75684980,3888d17b-094f-4fbe-b6e2-72de31e25b88,3712,REIMBURSEMENT,FALSE
6218ca67-fc45-4c62-92cc-4447f7fb5fc1,54770047,3888d17b-094f-4fbe-b6e2-72de31e25b88,4273,OVERTIME,TRUE
3acc3bf7-6a72-48f2-b351-617cd82b2531,50125958,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,1132,BONUS,TRUE
c109503e-36f2-474f-a57d-9fae22e1d906,32081149,d7d4f172-c018-4db3-8cb9-d08f12b25322,2343,BONUS,TRUE
2e53e4c9-4a8c-4355-b3fe-fadd0e8f0b9a,80809949,d7d4f172-c018-4db3-8cb9-d08f12b25322,5850,BONUS,FALSE
50367650-5f36-40b0-b09a-d88b8d018e1f,19613995,d7d4f172-c018-4db3-8cb9-d08f12b25322,2438,REIMBURSEMENT,TRUE
dfc3374e-01a1-41f4-b4da-7a6570796272,10949241,d7d4f172-c018-4db3-8cb9-d08f12b25322,3392,SALARY,TRUE
a5722c31-69b9-49c7-aa7a-2b72103743c2,87244320,d7d4f172-c018-4db3-8cb9-d08f12b25322,6874,REIMBURSEMENT,TRUE
f6a7d96b-81a4-4a08-998d-2be61ebe5b40,85329224,3888d17b-094f-4fbe-b6e2-72de31e25b88,8888,OVERTIME,TRUE
b3058aa6-ecf1-4565-874c-db12433f8fc2,37657364,3888d17b-094f-4fbe-b6e2-72de31e25b88,1119,SALARY,FALSE
966dc5e1-63bd-4a9c-be57-eb5fe72fb3d0,95085207,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,2324,OVERTIME,FALSE
72911c52-17b1-4b46-81cb-b7def9bc2344,25846026,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,9615,OVERTIME,TRUE
fb86706b-12c0-46e2-9f88-10e3afe1cfa9,35108099,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,4548,OVERTIME,TRUE
f6563bfa-1737-480f-ad56-259ebb874ce7,10875731,d7d4f172-c018-4db3-8cb9-d08f12b25322,5672,OVERTIME,FALSE
8866fa99-3165-4b6e-ace2-55fd8a3b543f,42246230,d7d4f172-c018-4db3-8cb9-d08f12b25322,7043,OVERTIME,FALSE
c06f173a-5f47-478b-83f8-ecc7552625c8,38022258,d7d4f172-c018-4db3-8cb9-d08f12b25322,5046,REIMBURSEMENT,FALSE
080a2b77-8b34-4268-9aab-cd930be09677,96175105,d7d4f172-c018-4db3-8cb9-d08f12b25322,6094,SALARY,TRUE
3523bd01-88a9-431c-a7ee-70beb4c76018,40999793,d7d4f172-c018-4db3-8cb9-d08f12b25322,6755,BONUS,FALSE
7e60956b-0526-4e69-bcc6-073921862931,91629212,8790b00f-e440-482a-b7fc-a3fb95c0d760,8518,REIMBURSEMENT,FALSE
f893a0b2-8a07-4170-95f4-d4efa28ebcdb,32538089,8790b00f-e440-482a-b7fc-a3fb95c0d760,6314,REIMBURSEMENT,TRUE
facda8c1-6510-4114-aeba-8fd5638434f3,18177340,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,8553,OVERTIME,TRUE
f5d77fe3-9598-4832-aab1-b42f4ad8dfcd,40868210,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,8914,REIMBURSEMENT,TRUE
2c8bbae1-28f9-44c6-95ea-cb6414659de0,19624282,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,8068,OVERTIME,TRUE
eb03a391-d4a2-4505-bc9f-cd3f22682740,46238247,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,6980,SALARY,TRUE
9dacb36c-acf7-4a7f-ad36-3715063a5afb,78095155,03f33031-d61c-4b55-babc-a46d94003bd0,1479,SALARY,TRUE
c419a066-1537-426c-8335-bcb0c017e0cc,17549214,03f33031-d61c-4b55-babc-a46d94003bd0,7425,REIMBURSEMENT,FALSE
834b30ea-080d-49ec-ad60-157121b3b303,62794825,03f33031-d61c-4b55-babc-a46d94003bd0,3900,REIMBURSEMENT,TRUE
5e6e0e26-20d8-4e11-848e-ed5c063e686d,64651902,03f33031-d61c-4b55-babc-a46d94003bd0,9699,OVERTIME,FALSE
caa841ae-e75f-49a5-9140-bf97b5caec65,92422196,9798a296-e5d8-4480-94c2-d5681fdb0ac7,3446,OVERTIME,TRUE
5905e3b0-b896-448a-8e8e-1e03671b8157,99852674,9798a296-e5d8-4480-94c2-d5681fdb0ac7,9328,BONUS,TRUE
645d4d3d-dc23-437c-96c5-bc30fb2893c8,31656959,9798a296-e5d8-4480-94c2-d5681fdb0ac7,3417,REIMBURSEMENT,TRUE
4988311d-c9cc-469f-8db3-4993cd274cfd,64880414,528e3da5-47d7-4f10-a4df-8bbfcd158329,3401,BONUS,FALSE
aeec1ade-b02f-4d00-aca9-4487603f0a0a,11086225,528e3da5-47d7-4f10-a4df-8bbfcd158329,6330,BONUS,TRUE
e7c06304-a655-4a1c-a499-ee72ef43aa51,19201054,528e3da5-47d7-4f10-a4df-8bbfcd158329,9709,OVERTIME,TRUE
31c019bc-c2a9-4a7e-8481-cf990ba987e4,15409941,528e3da5-47d7-4f10-a4df-8bbfcd158329,5815,SALARY,FALSE
48125988-bf1b-43de-bc6c-bfa9bcf1f067,81570234,d6d1dfbf-1fef-477a-8943-844feddb183c,5511,SALARY,FALSE
17fbc77a-7120-48a1-92d7-d7a77d959090,31413015,d6d1dfbf-1fef-477a-8943-844feddb183c,1227,OVERTIME,TRUE
0a1727b2-6cce-4017-9ca7-65a023a4a364,43260631,b8a164a2-ff9c-499e-9181-c695ff50f5d1,7557,BONUS,TRUE
7aed1902-65f7-4b03-951a-f0942cb3aa83,13791956,44cf3101-aea6-4dea-bd56-4ddb53600701,7632,OVERTIME,TRUE
fec001b4-ec5e-447b-b814-e265cb97313e,12240704,44cf3101-aea6-4dea-bd56-4ddb53600701,7918,SALARY,FALSE
2b3c3223-0951-4c71-9b37-c04e3c3db108,54267093,44cf3101-aea6-4dea-bd56-4ddb53600701,3312,SALARY,FALSE
ada45ca6-194e-425f-b854-915dcc6c5acc,87886989,44cf3101-aea6-4dea-bd56-4ddb53600701,5905,BONUS,FALSE
92f2dc17-7e3a-4a23-8137-35377f6a51f1,30736992,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,9362,OVERTIME,FALSE
f35d42b1-a2b3-4cc0-83e9-d08aea6c7d3a,12031577,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,9478,SALARY,TRUE
591b06e7-002e-43c1-a98e-1b58fc00f226,51785170,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,6333,SALARY,TRUE
b3d50eef-c94e-4915-8ca9-223116dc6725,56272230,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,5000,OVERTIME,FALSE
9b47dbee-b5e2-48f7-b254-ec6ebf8e2193,16378399,21872d6d-a0bc-4073-bbb0-9d3423e4f5c8,1913,SALARY,FALSE
a216e89e-c838-4518-aa95-0967b11b307c,89856852,21872d6d-a0bc-4073-bbb0-9d3423e4f5c8,2343,SALARY,FALSE
43eac1f0-4227-4fe6-a0f0-55506125cda5,11650577,21872d6d-a0bc-4073-bbb0-9d3423e4f5c8,8736,OVERTIME,TRUE
16934fa7-938d-4ef9-a2ee-53c6f94d4d9e,25645644,8961771d-735d-4cae-83f1-226c75cfb04e,8277,REIMBURSEMENT,FALSE
f143cf90-88ec-4f64-a062-a0f4bbc0a96b,98055828,914ec8c0-2bfb-4155-8b50-d0af1eb943ae,5759,BONUS,TRUE
68e61fdf-c348-4ca7-b9c0-93c720b62113,84201122,914ec8c0-2bfb-4155-8b50-d0af1eb943ae,2030,SALARY,TRUE
8180445d-74ef-4aa1-b2d5-57256a228156,53438948,914ec8c0-2bfb-4155-8b50-d0af1eb943ae,6086,OVERTIME,TRUE
bc6bad5c-72c8-4ba9-8e50-4204c57ce58f,59693676,914ec8c0-2bfb-4155-8b50-d0af1eb943ae,2807,OVERTIME,FALSE
17833d58-d853-4d88-929c-b35bd22b6248,98683319,914ec8c0-2bfb-4155-8b50-d0af1eb943ae,3699,SALARY,FALSE
33be2319-f709-48b0-b5d6-22b318517bef,39420939,3888d17b-094f-4fbe-b6e2-72de31e25b88,3857,SALARY,FALSE
d71a4c38-13a8-43f2-8d92-9c68969bdc3b,70876446,3888d17b-094f-4fbe-b6e2-72de31e25b88,5660,BONUS,FALSE
62dab0d0-ae96-4471-bb06-2327af9d8d63,97057137,3888d17b-094f-4fbe-b6e2-72de31e25b88,5538,SALARY,FALSE
4c95116e-5635-4280-9a13-20ceacd7921c,22595588,3888d17b-094f-4fbe-b6e2-72de31e25b88,1324,BONUS,FALSE
086f6e2c-0d6e-4406-be16-d369646ab8d6,94316253,3888d17b-094f-4fbe-b6e2-72de31e25b88,3274,OVERTIME,FALSE
8c5ceb99-64e4-4b73-9bd5-795d4c7c2b4b,97000731,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,6541,SALARY,FALSE
2ef7b09b-c17e-4106-9ab9-e81db104b7aa,25494456,d7d4f172-c018-4db3-8cb9-d08f12b25322,6845,REIMBURSEMENT,TRUE
ee85ca9f-029c-4649-8dab-8bdb26c2a5f1,38023715,d7d4f172-c018-4db3-8cb9-d08f12b25322,1103,REIMBURSEMENT,TRUE
0156a42a-e4b0-4024-8431-9fc580938243,88008448,8790b00f-e440-482a-b7fc-a3fb95c0d760,8579,BONUS,FALSE
28a6668f-51c8-4e82-a9d3-02f244ddebc6,43334101,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,2220,BONUS,FALSE
ec24abc3-154e-4357-b78f-739832726ed6,87772027,03f33031-d61c-4b55-babc-a46d94003bd0,7953,REIMBURSEMENT,FALSE
11e8d98a-2430-4d2e-9819-4ff0f7e4441c,89251496,03f33031-d61c-4b55-babc-a46d94003bd0,6554,SALARY,FALSE
e7601275-e7ac-4065-964d-0a1e3aeecb8d,46657662,03f33031-d61c-4b55-babc-a46d94003bd0,8770,BONUS,FALSE
c722c4cb-7f4e-4ae9-8c4f-3d7396950379,87098005,03f33031-d61c-4b55-babc-a46d94003bd0,5182,OVERTIME,FALSE
c972adc4-638b-4aaf-9df4-fd07030cde89,14575410,9798a296-e5d8-4480-94c2-d5681fdb0ac7,4117,SALARY,FALSE
18a1030a-73a1-4b2c-8491-588c0d20909b,93610784,9798a296-e5d8-4480-94c2-d5681fdb0ac7,5046,OVERTIME,FALSE
1cec9f51-5746-42fb-9e9d-961f718bf773,36767720,9798a296-e5d8-4480-94c2-d5681fdb0ac7,5061,REIMBURSEMENT,TRUE
e2e2ffb9-b03e-495e-89f5-5547f477ed3c,29804376,9798a296-e5d8-4480-94c2-d5681fdb0ac7,2527,OVERTIME,FALSE
65db446e-9c23-43a4-a827-a7453cb1f5ae,82548486,9798a296-e5d8-4480-94c2-d5681fdb0ac7,9442,REIMBURSEMENT,TRUE
b8789577-c6a4-492d-b6cf-55cc9a671aa6,45096215,528e3da5-47d7-4f10-a4df-8bbfcd158329,3704,OVERTIME,FALSE
318a9e45-35f6-4f79-8a0d-8bfd58ea4bc0,40307200,d6d1dfbf-1fef-477a-8943-844feddb183c,8126,REIMBURSEMENT,FALSE
d700ad42-ca9f-491e-996f-7b1b752b4f9c,68378492,d6d1dfbf-1fef-477a-8943-844feddb183c,9058,OVERTIME,FALSE
7e78dca5-3f9a-4ac2-8535-ee7aa46d556f,38596356,d6d1dfbf-1fef-477a-8943-844feddb183c,4093,SALARY,TRUE
130b6f63-b452-4352-98b1-2fbb575d844a,83481535,d6d1dfbf-1fef-477a-8943-844feddb183c,6049,OVERTIME,FALSE
51d558ee-cb05-4524-9335-bb9cdca150d0,52200718,d6d1dfbf-1fef-477a-8943-844feddb183c,4386,REIMBURSEMENT,TRUE
e8951b3a-1e76-4b05-a10c-345aea9369c4,73732082,b8a164a2-ff9c-499e-9181-c695ff50f5d1,1784,SALARY,TRUE
40896d83-d260-4e90-8d45-18caea63d66f,36180099,b8a164a2-ff9c-499e-9181-c695ff50f5d1,3562,SALARY,TRUE
71b4ebe5-932c-465f-b329-5e67ec6af602,33461391,b8a164a2-ff9c-499e-9181-c695ff50f5d1,6369,BONUS,TRUE
0763ad48-2e85-4d88-92e2-a267e92f6876,22629674,44cf3101-aea6-4dea-bd56-4ddb53600701,3386,SALARY,FALSE
44cbb4c7-64d3-4da1-bbe7-c46fcba80746,16938258,44cf3101-aea6-4dea-bd56-4ddb53600701,9428,REIMBURSEMENT,FALSE
8c2972d9-d635-4600-a7b0-2a566863dd33,39576011,44cf3101-aea6-4dea-bd56-4ddb53600701,1991,SALARY,FALSE
0728eb29-e5f5-442e-a92d-242900c3f3dd,33568470,44cf3101-aea6-4dea-bd56-4ddb53600701,4517,BONUS,FALSE
243cf7cb-2e80-449e-a944-761419203901,97566031,44cf3101-aea6-4dea-bd56-4ddb53600701,3802,OVERTIME,TRUE
d2cd88d6-e997-4ac1-afb9-7c058b998813,38647071,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,6530,OVERTIME,FALSE
cabbdffd-285d-41c0-a48d-6806d0ab1c3d,92383458,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,5132,SALARY,TRUE
a113e76c-dae4-4943-ac41-132ee57adc5e,18907637,21872d6d-a0bc-4073-bbb0-9d3423e4f5c8,7716,REIMBURSEMENT,TRUE
1aeebd8c-61f3-4d4b-8746-ac7f13e905cf,73379662,3888d17b-094f-4fbe-b6e2-72de31e25b88,5806,OVERTIME,FALSE
e80b2124-c026-492e-a676-74bf87a92cdc,41757796,3888d17b-094f-4fbe-b6e2-72de31e25b88,4450,SALARY,FALSE
b7c79672-f724-4ca9-b2d9-b98d7e8c1ed7,61278516,3888d17b-094f-4fbe-b6e2-72de31e25b88,7874,OVERTIME,FALSE
aa3a539c-61f1-4a1a-92db-5072338a5935,30484973,3888d17b-094f-4fbe-b6e2-72de31e25b88,8331,REIMBURSEMENT,TRUE
1d0f54aa-06b9-471f-91cf-ec43b9128d44,99402771,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,1401,REIMBURSEMENT,TRUE
800862dc-3854-4610-8298-97c60cd13068,11449721,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,3343,REIMBURSEMENT,TRUE
1f29fb26-6bba-4d45-8c45-b94ddb396cfc,46656308,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,6449,OVERTIME,TRUE
0181bc42-9013-461a-9a20-11d9b092ea0d,58552184,d7d4f172-c018-4db3-8cb9-d08f12b25322,9895,SALARY,FALSE
ae8e058b-1b70-4443-aca6-b6ea3d49a007,67976314,d7d4f172-c018-4db3-8cb9-d08f12b25322,6674,OVERTIME,TRUE
35cfc742-5b49-4947-a396-b5af7ccdbd89,55163450,d7d4f172-c018-4db3-8cb9-d08f12b25322,2664,BONUS,TRUE
29f165d1-c691-4f77-b82f-23d06140b451,40010170,d7d4f172-c018-4db3-8cb9-d08f12b25322,9256,BONUS,FALSE
096f5e43-6e7a-4fff-916b-7b32847c7250,39137709,8790b00f-e440-482a-b7fc-a3fb95c0d760,1326,BONUS,FALSE
7307ed1e-bfca-4eb9-bb4a-f67e459f25f6,56829712,8790b00f-e440-482a-b7fc-a3fb95c0d760,1090,REIMBURSEMENT,FALSE
795a200f-c316-49fe-b19c-86d886661113,23837859,8790b00f-e440-482a-b7fc-a3fb95c0d760,4651,OVERTIME,FALSE
d0f4ece2-0a8e-44cc-843b-33af6fc845c1,82746625,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,1740,OVERTIME,FALSE
ee321a3a-23c6-4472-9665-54bbc9bfa9a5,78582137,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,3892,BONUS,TRUE
07c97146-f0bd-4c6d-9f56-0d480340df31,30604320,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,8147,REIMBURSEMENT,TRUE
7f9b419b-2589-496c-a626-839ada0e6069,86347621,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,5855,SALARY,TRUE
1cb5168a-f026-4264-999b-12e5a596ec92,43492126,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,1519,REIMBURSEMENT,FALSE
0ee78864-cbec-439d-906a-35caea0f680d,37540463,03f33031-d61c-4b55-babc-a46d94003bd0,1918,REIMBURSEMENT,FALSE
dabc114b-2615-48b3-8991-365862633c56,66846207,9798a296-e5d8-4480-94c2-d5681fdb0ac7,6629,BONUS,FALSE
288cd09f-008f-4c77-a4f5-34c6f2a18cb1,26003430,9798a296-e5d8-4480-94c2-d5681fdb0ac7,1267,REIMBURSEMENT,FALSE
b4935bd6-2f9f-48d1-8159-8d619ba2c797,56487709,9798a296-e5d8-4480-94c2-d5681fdb0ac7,5275,REIMBURSEMENT,FALSE
998ffe1e-b1d2-4c34-8054-57b33fa09f4d,26871451,528e3da5-47d7-4f10-a4df-8bbfcd158329,4745,REIMBURSEMENT,TRUE
e33fdf54-7ebb-4fbb-8073-35a9ba8298fd,83157492,528e3da5-47d7-4f10-a4df-8bbfcd158329,4114,SALARY,FALSE
339b970d-bcf3-49fc-a206-c1ff47043ae4,91324103,528e3da5-47d7-4f10-a4df-8bbfcd158329,4700,SALARY,TRUE
354c016f-1b9f-4d0e-82d4-3b03d6b8da11,59539332,528e3da5-47d7-4f10-a4df-8bbfcd158329,2169,BONUS,FALSE
081cfcae-3f1b-45d7-b823-226e6b67e546,30041429,3888d17b-094f-4fbe-b6e2-72de31e25b88,9971,SALARY,TRUE
b540239c-8f60-4b05-bfa7-8bd96ac39969,53074487,3888d17b-094f-4fbe-b6e2-72de31e25b88,2895,BONUS,TRUE
48c996d7-d7c6-485d-a4f1-f500e0f265da,75939934,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,4801,OVERTIME,FALSE
a6e264ed-1c65-4c65-8f6d-7e0811766622,92690010,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,3483,SALARY,FALSE
59858179-5968-434e-9a71-11406c86ff9c,77155021,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,2221,OVERTIME,FALSE
0f021ef3-5795-4e96-8e75-64b659b926e1,17218433,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,4016,SALARY,FALSE
6423b44f-4218-4c64-a9be-79d08d986569,64054974,d7d4f172-c018-4db3-8cb9-d08f12b25322,1961,OVERTIME,TRUE
57cc6a09-99b1-4a9d-bb35-3d068bb1fec6,80870214,8790b00f-e440-482a-b7fc-a3fb95c0d760,6524,REIMBURSEMENT,FALSE
04c021fd-502f-4c47-acfa-bf2e9f314a3c,65324827,8790b00f-e440-482a-b7fc-a3fb95c0d760,6169,OVERTIME,FALSE
b5a528af-50bf-4351-91c4-222ff7b6b185,46746184,8790b00f-e440-482a-b7fc-a3fb95c0d760,7451,REIMBURSEMENT,FALSE
1c648df9-1ff9-4054-88e9-0938297b2660,19355706,8790b00f-e440-482a-b7fc-a3fb95c0d760,8225,REIMBURSEMENT,TRUE
2612f03e-6da0-4cb4-b70d-f68f533a8a09,23584577,8790b00f-e440-482a-b7fc-a3fb95c0d760,8782,REIMBURSEMENT,FALSE
4bc77c8c-3b68-4823-8837-28cec1d35b76,10977852,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,5939,SALARY,TRUE
3878373a-6428-4287-9e78-7125d2a4139a,87007170,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,3778,SALARY,FALSE
25d0d247-84c1-474e-8165-db69b3950723,92753202,03f33031-d61c-4b55-babc-a46d94003bd0,6373,REIMBURSEMENT,TRUE
92697159-6071-4c17-8fd2-cec4f6f50352,38689420,03f33031-d61c-4b55-babc-a46d94003bd0,8022,BONUS,FALSE
3b1ec22d-51d2-426e-8869-0fe91311734e,15207221,03f33031-d61c-4b55-babc-a46d94003bd0,4701,BONUS,TRUE
c6fb2fa0-49f9-4077-9f3c-b39bdec945ef,54739093,9798a296-e5d8-4480-94c2-d5681fdb0ac7,6223,OVERTIME,FALSE
1239995d-3b92-4aa4-b402-a86b17412909,50160006,9798a296-e5d8-4480-94c2-d5681fdb0ac7,1275,SALARY,TRUE
aa2c4a43-c70b-4302-b4c1-0385ade152e0,46975262,9798a296-e5d8-4480-94c2-d5681fdb0ac7,9443,SALARY,FALSE
12439a70-75e1-4eab-8ab2-fcf830992cf6,21353981,9798a296-e5d8-4480-94c2-d5681fdb0ac7,9469,OVERTIME,FALSE
3b1b8a59-3cff-41b4-b6aa-149c08abc810,72432474,528e3da5-47d7-4f10-a4df-8bbfcd158329,9323,BONUS,TRUE
0a7d18e3-4160-4245-b218-5d08776b1803,20661573,528e3da5-47d7-4f10-a4df-8bbfcd158329,1164,SALARY,FALSE
39b113ee-c524-4444-bc4d-ab266119beaf,82268085,528e3da5-47d7-4f10-a4df-8bbfcd158329,8942,SALARY,TRUE
2b03227f-e47c-4a2e-92d6-e86cc6bc3e74,41174297,528e3da5-47d7-4f10-a4df-8bbfcd158329,6595,BONUS,TRUE
8eae2903-e8c0-4ee5-9475-d052214735ab,43857769,d6d1dfbf-1fef-477a-8943-844feddb183c,1979,SALARY,FALSE
7fca80df-8149-4c24-8fef-cc5f4e709454,66921274,d6d1dfbf-1fef-477a-8943-844feddb183c,6186,BONUS,FALSE
bd059ac7-6a80-4015-ae4c-36da4b57f536,29274041,3888d17b-094f-4fbe-b6e2-72de31e25b88,7197,REIMBURSEMENT,TRUE
f672c95b-b5df-495e-8789-87d0a693b28b,48072254,3888d17b-094f-4fbe-b6e2-72de31e25b88,5647,BONUS,FALSE
6c266384-5d7d-4705-89ba-ebbdd5b1fd8b,70271198,3888d17b-094f-4fbe-b6e2-72de31e25b88,6207,SALARY,FALSE
b2989491-7d7f-4239-8fe1-18f897ab11e4,83505436,3888d17b-094f-4fbe-b6e2-72de31e25b88,8768,REIMBURSEMENT,TRUE
4214959b-5748-4679-a8f7-2512dc935de9,24240224,3888d17b-094f-4fbe-b6e2-72de31e25b88,3619,REIMBURSEMENT,TRUE
1cfae43d-476b-4d5a-aef5-d2f4488faac7,26714577,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,6439,BONUS,FALSE
5925fa40-e2a4-47db-b5b2-0cec37091332,41997882,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,7609,OVERTIME,FALSE
443c93a2-cc9b-46f5-8125-0fb6bc40eb22,87337683,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,7733,REIMBURSEMENT,FALSE
084232f5-a6af-4191-a387-1c303f216a33,53092761,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,6951,REIMBURSEMENT,TRUE
fdf083cc-fb47-4ce1-8d99-8e09888399ae,57378259,0562335a-25b5-4bfd-bc1e-f3fe8bd70cd0,9121,REIMBURSEMENT,FALSE
ecdb0d41-d222-4ac5-b6dd-563badd5435b,16190738,d7d4f172-c018-4db3-8cb9-d08f12b25322,1688,OVERTIME,TRUE
59f5b5cb-b6b2-4dd2-bea7-8c0c68e03787,64739326,d7d4f172-c018-4db3-8cb9-d08f12b25322,9867,SALARY,TRUE
2ba22337-03f7-4a02-bfe5-d41a28430152,54459747,d7d4f172-c018-4db3-8cb9-d08f12b25322,4100,REIMBURSEMENT,TRUE
c9707c62-167a-4f8d-9c25-05e853e37510,38391248,d7d4f172-c018-4db3-8cb9-d08f12b25322,5241,SALARY,FALSE
b8019a5c-529a-4090-ac3f-89ebbe344ba3,84121118,8790b00f-e440-482a-b7fc-a3fb95c0d760,4823,OVERTIME,FALSE
e2530d81-74d0-43dc-ba8a-8f2599ab4f6d,35032911,8790b00f-e440-482a-b7fc-a3fb95c0d760,8672,REIMBURSEMENT,TRUE
3d57b665-5ee8-45d9-9d12-edfdd50e7a55,65340953,8790b00f-e440-482a-b7fc-a3fb95c0d760,6357,SALARY,FALSE
add65193-2f6c-420d-b93e-7d3d620a4640,59596537,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,3992,BONUS,FALSE
2b1d209c-79ed-4915-990f-5fad9fbf6fb5,92916965,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,3067,SALARY,TRUE
4126cec6-c302-4d4b-bc5b-03c0048595ba,46488720,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,4493,BONUS,FALSE
4647cbc5-87d8-4bde-965a-0cbcfe35bc95,60394449,7adc002c-5276-4ba7-b3ae-1a018d6abf0b,6989,SALARY,TRUE
7ce1722a-4b2f-43ab-9335-6c5b32397d2e,71891550,03f33031-d61c-4b55-babc-a46d94003bd0,7364,BONUS,FALSE
dac609fc-ca92-4ad1-b889-47767911754b,78951542,03f33031-d61c-4b55-babc-a46d94003bd0,7976,OVERTIME,FALSE
46b508ad-ca7b-465d-ab11-1af3f2475d33,36333456,03f33031-d61c-4b55-babc-a46d94003bd0,4726,OVERTIME,FALSE
71a3a06e-e8ff-444d-951a-6b9054c9b234,10454434,9798a296-e5d8-4480-94c2-d5681fdb0ac7,2938,OVERTIME,FALSE
02d34fd5-c28f-455f-b753-0ab2ee94025e,26067776,528e3da5-47d7-4f10-a4df-8bbfcd158329,7187,SALARY,FALSE
101bfd33-9ca0-4b9e-8f11-e32e83d25f0a,79848564,528e3da5-47d7-4f10-a4df-8bbfcd158329,2507,BONUS,TRUE
cca324ed-0dfc-4da7-9c4e-a69785512347,98450955,d6d1dfbf-1fef-477a-8943-844feddb183c,7178,OVERTIME,TRUE
ea44a0c0-55f5-48bc-acc4-40c631d79fda,98146226,d6d1dfbf-1fef-477a-8943-844feddb183c,9560,SALARY,FALSE
e10c239c-14f9-4e28-8a0c-8c82d8d4fce1,66185420,d6d1dfbf-1fef-477a-8943-844feddb183c,3127,BONUS,FALSE
a619d8d1-acc0-4f84-aee5-a45de03de612,89117966,d6d1dfbf-1fef-477a-8943-844feddb183c,2061,SALARY,FALSE
caa8cd45-5f30-405c-89ec-6d47d761eb65,10470873,b8a164a2-ff9c-499e-9181-c695ff50f5d1,7118,OVERTIME,TRUE
8d3a87df-dacf-491a-8c39-dfc4e531cc7c,55759765,b8a164a2-ff9c-499e-9181-c695ff50f5d1,5480,OVERTIME,TRUE
4b2a64a3-b8f2-4ab6-b67f-ffecaf97fcb0,73725378,44cf3101-aea6-4dea-bd56-4ddb53600701,7400,OVERTIME,TRUE
eb56bee3-7aa3-4a4c-b4e7-d85b2167c247,86861161,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,7136,REIMBURSEMENT,FALSE
8c678882-154c-44c7-8f82-5d2d40b42ab0,76033645,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,2921,BONUS,FALSE
5c7cdb2a-8d79-4b91-8335-79d4a05ad984,63609060,9491c51c-aa1d-476a-9e13-ccf0a2928ef0,2755,OVERTIME,FALSE
cef0f0b8-1e67-424c-ae4c-9342c6bc1867,11582001,21872d6d-a0bc-4073-bbb0-9d3423e4f5c8,1675,SALARY,TRUE
5196db6c-7e78-4b32-8cdb-f51b26df6656,69771926,8961771d-735d-4cae-83f1-226c75cfb04e,1648,BONUS,TRUE
49b2aa33-912d-4746-8af6-d2e72433f0fd,67707923,8961771d-735d-4cae-83f1-226c75cfb04e,8524,SALARY,FALSE
